1744199662.626045741	2347	2344	-3	16981	16984	3
1744199667.132026419	2344	2349	5	16985	16980	-5
1744199671.162046788	2346	2348	2	16983	16982	-1
1745064603.845338946	0	0	0	0	0	0
1745064608.041919030	400	891	491	2967	6411	3444
1745064611.832899411	891	1056	165	6411	8352	1941
1745064615.883261582	1063	1225	162	8557	8917	360
1745064619.612803127	1333	1384	51	9763	9834	71
1745064623.895475056	1384	1427	43	9834	10001	167
1745064628.090670087	1486	1512	26	10254	10871	617
1745064632.600937580	1643	1654	11	11201	11626	425
1745064637.140097448	1699	1728	29	11977	12180	203
1745064642.184103817	1771	1892	121	12534	12804	270
1745064646.730783876	2005	2062	57	13185	13400	215
1745064651.843901484	2075	2108	33	13408	13853	445
1745064655.895268532	2127	2156	29	14021	14074	53
1745064660.726756863	2232	2242	10	14392	14402	10
1745064665.244833583	2290	2329	39	14915	15058	143
1745064669.679312421	2375	2446	71	15470	15852	382
1745064674.270343077	2481	2549	68	16182	16537	355
1745064679.120442722	2576	2688	112	16586	17401	815
1745064684.791520056	2701	2755	54	17527	17788	261
1745064690.462656581	2780	2839	59	18043	17994	-49
1745064696.180068144	2875	2900	25	18130	18155	25
1745064701.595368871	2904	2907	3	18387	18478	91
1745064706.757316036	2912	2923	11	18519	18598	79
1745064712.592892741	2926	2937	11	18606	18658	52
1745064717.506445070	2943	2943	0	18660	18740	80
1745064724.389220723	2947	2953	6	18971	18975	4
1745064732.235253857	2953	2957	4	18975	18973	-2
1745064738.795120689	2956	2976	20	18995	18997	2
1745064745.467285674	2972	2979	7	19040	19209	169
1745064757.731136408	2992	3055	63	19203	19281	78
1745064763.236435499	3059	3112	53	19279	19456	177
1745064767.232809573	3113	3126	13	19458	19605	147
1745065266.619603027	0	0	0	0	0	0
1745065270.008218394	0	525	525	0	4364	4364
1745065273.539172212	799	802	3	7265	7290	25
1745065277.176327759	791	796	5	7461	7476	15
1745065280.881532686	806	808	2	7645	7686	41
1745065284.644419121	808	809	1	7686	7699	13
1745065288.301599132	915	917	2	8563	8570	7
1745065291.756684688	917	917	0	8570	8573	3
1745065295.274608238	1078	1078	0	8796	8802	6
1745065298.986545458	1078	1078	0	8802	8805	3
1745065302.807529371	1155	1155	0	9347	9349	2
1745065306.487185495	1155	1156	1	9349	9375	26
1745065310.266741450	1266	1268	2	10271	10273	2
1745065313.680564979	1268	1269	1	10273	10298	25
1745065317.097113388	1356	1356	0	10557	10560	3
1745065320.831145779	1356	1356	0	10560	10561	1
1745065324.616702199	1419	1423	4	10798	10800	2
1745065328.395771704	1423	1423	0	10800	10801	1
1745065332.097580317	1516	1516	0	11558	11581	23
1745065335.885552259	1516	1516	0	11581	11581	0
1745065339.637074879	1607	1608	1	12129	12128	-1
1745065343.554314844	1608	1607	-1	12128	12130	2
1745065347.352552889	1659	1660	1	12428	12428	0
1745065351.147008041	1660	1660	0	12428	12428	0
1745065355.154071911	1760	1760	0	13216	13216	0
1745065359.053129600	1806	1806	0	13559	13559	0
1745065362.900589130	1825	1825	0	13694	13694	0
1745065518.178516897	0	0	0	0	0	0
1745065521.838216974	0	523	523	0	4351	4351
1745065525.286607533	810	813	3	7287	7310	23
1745065529.074059590	800	808	8	7527	7541	14
1745065532.660970603	825	825	0	7760	7779	19
1745065536.396237438	825	825	0	7779	7792	13
1745065540.019963553	837	837	0	7813	7821	8
1745065543.732792290	1053	1054	1	8260	8264	4
1745065547.171824634	1108	1108	0	8996	9002	6
1745065550.626298533	1149	1151	2	9414	9422	8
1745065554.180058760	1204	1201	-3	9894	9898	4
1745065557.992769077	1296	1297	1	10175	10178	3
1745065561.637702524	1330	1331	1	10197	10198	1
1745065565.310430117	1379	1381	2	10370	10373	3
1745065568.919691086	1442	1443	1	10661	10663	2
1745065572.334966566	1523	1527	4	11399	11399	0
1745065575.832466831	1527	1531	4	11399	11401	2
1745065579.280405894	1583	1585	2	11897	11897	0
1745065582.978912817	1600	1605	5	12052	12054	2
1745308350.287199026	0	0	0	0	0	0
1745308353.409047966	0	478	478	0	4021	4021
1745308356.608046071	1025	1104	79	10014	10356	342
1745308359.467044928	1104	1220	116	10356	11648	1292
1745308362.416078558	1273	1326	53	12126	12378	252
1745308365.329070515	1376	1530	154	13074	13531	457
1745308368.498023224	1530	1520	-10	13531	13601	70
1745308371.627029356	1546	1549	3	13836	13912	76
1745308374.798038060	1569	1571	2	14005	14019	14
1745308378.369049157	1641	1699	58	14102	14174	72
1745308381.755259539	1796	1879	83	14939	15267	328
1745308385.005044701	1949	2022	73	15712	15905	193
1745308388.028567935	2062	2084	22	16365	17282	917
1745308390.993036253	2127	2215	88	17696	18368	672
1745308394.356045611	2254	2364	110	18599	19001	402
1745308397.819104720	2399	2524	125	19554	19872	318
1745308401.539084929	2527	2563	36	19905	20094	189
1745308404.920024335	2639	2662	23	20388	20393	5
1745308408.320022876	2662	2677	15	20393	20408	15
1745308411.442045862	2718	2740	22	21018	21079	61
1745308414.390048150	2740	2732	-8	21079	21094	15
1745308417.518099912	2779	2792	13	21361	21353	-8
1745308420.711055092	2873	2871	-2	21595	21611	16
1745308424.056038152	2871	2872	1	21611	21619	8
1745308427.241055117	2932	2966	34	21662	21903	241
1745308430.256028699	2966	3018	52	21903	22259	356
1745308433.275874932	3042	3086	44	22340	22688	348
1745308436.191022383	3094	3134	40	22794	23079	285
1745308439.281033248	3143	3171	28	23153	23480	327
1745308442.421057837	3174	3204	30	23614	23786	172
1745308445.440027495	3214	3225	11	24000	24032	32
1745308449.406024538	3225	3237	12	24032	24090	58
1745308452.893034764	3238	3253	15	24116	24271	155
1745308456.482046442	3250	3283	33	24286	24690	404
1745308460.184036809	3283	3321	38	24709	25138	429
1745308463.761153252	3320	3359	39	25158	25549	391
1745308466.897032028	3360	3391	31	25587	25890	303
1745308470.030047165	3388	3427	39	25898	26189	291
1745308473.184031154	3438	3449	11	26196	26277	81
1745308476.910051300	3449	3450	1	26277	26301	24
1745308480.735020215	3450	3455	5	26301	26466	165
1745308484.444048941	3455	3492	37	26466	26947	481
1745308488.044046983	3495	3550	55	26972	27502	530
1745308491.037040224	3555	3672	117	27749	28033	284
1745308494.582039924	3706	3793	87	28477	28699	222
1745308497.713046723	3849	3889	40	29217	29353	136
1745308501.282036257	3948	3955	7	29956	29968	12
1745308505.009855991	4043	4067	24	30178	30760	582
1745308508.103045770	4123	4153	30	30802	31323	521
1745308511.004030004	4200	4220	20	31542	32285	743
1745308514.090248300	4296	4356	60	32954	33482	528
1745308517.127057905	4452	4565	113	34109	34499	390
1745308520.387025592	4662	4781	119	34926	35585	659
1745308523.688044614	4852	4910	58	35857	36040	183
1745308527.379068121	4995	5048	53	36460	36477	17
1745308531.336621407	5077	5105	28	36686	36704	18
1745308535.432029219	5115	5124	9	36754	36772	18
1745308539.482028398	5131	5132	1	36816	36839	23
1745308543.249033652	5132	5137	5	36839	36847	8
1745308547.065121648	5147	5143	-4	36854	36878	24
1745308550.812039508	5148	5149	1	36895	36900	5
1745308554.308037850	5153	5149	-4	36913	36924	11
1745308557.950042015	5160	5162	2	37029	37041	12
1745308562.187058502	5160	5162	2	37320	37339	19
1745308572.081602579	5162	5162	0	37339	37342	3
1745308577.605028371	5162	5160	-2	37342	37348	6
1745308581.355170512	5160	5160	0	37348	37349	1
1745308585.986038586	5165	5164	-1	37356	37360	4
1745308589.985033091	5167	5169	2	37368	37366	-2
1745308594.825031344	5169	5166	-3	37372	37378	6
1745308599.237027534	5166	5165	-1	37383	37387	4
1745308603.881023508	5164	5165	1	37405	37405	0
1745308609.120035359	5165	5165	0	37419	37425	6
1745308614.177048223	5164	5163	-1	37429	37435	6
1745308618.540046796	5161	5159	-2	37445	37448	3
1745308623.418035681	5159	5160	1	37448	37451	3
1745308627.597047562	5155	5152	-3	37467	37470	3
1745308632.862635606	5151	5149	-2	37474	37476	2
1745308637.544033613	5149	5146	-3	37482	37485	3
1745308643.258022258	5144	5145	1	37488	37487	-1
1745308647.646042122	5144	5143	-1	37490	37491	1
1745308652.176039209	5140	5140	0	37501	37504	3
1745308656.469020976	5136	5137	1	37523	37524	1
1745308665.639040676	5136	5136	0	37525	37525	0
1745308670.280045080	5137	5136	-1	37527	37528	1
1745308674.148025556	5136	5138	2	37532	37530	-2
1745308679.449683242	5135	5135	0	37551	37552	1
1745308683.685044847	5131	5127	-4	37575	37579	4
1745308688.893064896	5129	5131	2	37603	37601	-2
1745308693.056354007	5129	5130	1	37621	37621	0
1745308698.099027011	5127	5126	-1	37645	37646	1
1745308702.570052037	5124	5123	-1	37686	37687	1
1745308707.270023337	5124	5123	-1	37699	37708	9
1745308711.887044809	5126	5126	0	37720	37721	1
1745308717.122136149	5123	5123	0	37734	37735	1
1745308721.302039726	5123	5122	-1	37741	37742	1
1745308726.246030260	5123	5123	0	37741	37741	0
1745308730.281035604	5121	5120	-1	37746	37769	23
1745308734.013047482	5117	5123	6	37778	37955	177
1745308737.624032272	5123	5135	12	37955	38191	236
1745308741.601099468	5135	5151	16	38215	38440	225
1745308745.466042075	5149	5157	8	38447	38616	169
1745308749.045506288	5158	5158	0	38623	38696	73
1745308753.311610662	5161	5161	0	38696	38778	82
1745308757.189077540	5163	5162	-1	38776	38929	153
1745308760.704325355	5162	5166	4	38930	39033	103
1745308760.704325000	5166	5171	5	39033	39028	-5
1745308760.704325000	5171	5196	25	39028	39003	-25
1745308760.704325000	5196	5196	0	39003	39003	0
1745308764.090025860	5199	5205	6	39003	39064	61
1745308767.318049937	5207	5186	-21	39063	39128	65
1745308760.704325000	5186	5207	21	39128	39107	-21
1745308770.449049810	5208	5205	-3	39110	39166	56
1745308774.642547844	5188	5186	-2	39183	39260	77
1745308778.537046250	5190	5191	1	39259	39307	48
1745308782.487023963	5191	5187	-4	39308	39394	86
1745308786.272051736	5189	5191	2	39394	39462	68
1745308790.354795514	5187	5190	3	39466	39480	14
1745308794.585040406	5192	5195	3	39482	39503	21
1745308799.001035630	5194	5194	0	39535	39539	4
1745308803.298039912	5200	5201	1	39534	39537	3
1745308806.999044692	5201	5203	2	39539	39544	5
1745308810.831045079	5203	5204	1	39545	39545	0
1745308810.831045000	5204	5203	-1	39545	39546	1
1745308810.831045000	5203	5203	0	39546	39546	0
1745308810.831045000	5203	5202	-1	39546	39547	1
1745308814.493069365	5200	5202	2	39549	39551	2
1745308810.831045000	5202	5201	-1	39551	39552	1
1745308818.358042060	5202	5201	-1	39551	39553	2
1745308822.654044976	5202	5203	1	39554	39555	1
1745308827.099032393	5202	5202	0	39556	39557	1
1745308831.797073011	5202	5203	1	39557	39558	1
1745308836.270008201	5202	5205	3	39559	39557	-2
1745308839.966094197	5205	5202	-3	39558	39563	5
1745308844.031046313	5202	5204	2	39563	39564	1
1745308847.549036326	5203	5205	2	39566	39565	-1
1745308851.325036820	5205	5205	0	39565	39567	2
1745308855.204039025	5206	5206	0	39566	39566	0
1745308859.306049101	5206	5205	-1	39566	39569	3
1745308862.895044347	5204	5201	-3	39570	39576	6
1745308866.890065234	5198	5202	4	39579	39589	10
1745308870.740059899	5200	5202	2	39591	39594	3
1745308874.423022051	5202	5203	1	39594	39604	10
1745308878.350038382	5203	5202	-1	39604	39606	2
1745308882.211037236	5200	5198	-2	39608	39623	15
1745308886.683021329	5199	5199	0	39622	39625	3
1745308890.632038556	5200	5196	-4	39624	39638	14
1745308894.431026230	5196	5197	1	39638	39660	22
1745308898.488032815	5197	5196	-1	39661	39667	6
1745308902.001028121	5197	5197	0	39667	39682	15
1745308905.493048271	5197	5196	-1	39683	39688	5
1745308908.997039795	5195	5195	0	39689	39690	1
1745308912.605039483	5196	5191	-5	39690	39714	24
1745308916.782051052	5188	5188	0	39717	39720	3
1745308920.750613418	5191	5187	-4	39717	39722	5
1745308924.782324869	5186	5186	0	39725	39725	0
1745308928.930025946	5181	5178	-3	39730	39735	5
1745308932.716039029	5178	5178	0	39735	39736	1
1745308936.216047814	5179	5176	-3	39735	39738	3
1745308939.747038015	5177	5166	-11	39761	39773	12
1745308943.348043189	5167	5161	-6	39772	39804	32
1745308946.644041047	5161	5159	-2	39806	39810	4
1745308950.432052653	5159	5158	-1	39814	39815	1
1745308954.092040761	5158	5162	4	39815	39811	-4
1745308950.432052000	5155	5153	-2	39819	39821	2
1745308957.442043643	5153	5140	-13	39821	39834	13
1745308960.960029616	5142	5141	-1	39832	39849	17
1745308965.092035960	5140	5140	0	39855	39876	21
1745308960.960029000	5140	5139	-1	39876	39877	1
1745308968.979024796	5135	5137	2	39900	39898	-2
1745308972.718353049	5138	5140	2	39897	39917	20
1745308976.384038330	5141	5148	7	39916	39910	-6
1745308960.960029000	5148	5138	-10	39910	39920	10
1745308979.759034541	5132	5140	8	39927	39919	-8
1745308983.377068483	5144	5155	11	39937	39926	-11
1745308960.960029000	5155	5150	-5	39948	39953	5
1745308987.296033389	5150	5157	7	39953	39946	-7
1745308991.480036132	5157	5156	-1	39946	39947	1
1745308995.286025984	5159	5160	1	39944	39943	-1
1745308960.960029000	5160	5168	8	39943	39935	-8
1745308998.770039970	5161	5159	-2	39943	39945	2
1745309002.217030980	5160	5160	0	39944	39944	0
1745309005.737771502	5159	5161	2	39945	39943	-2
1745309009.946022620	5162	5163	1	39943	39942	-1
1745309013.608510811	5165	5168	3	39940	39937	-3
1745309017.414053349	5165	5176	11	39940	39929	-11
1745309021.033058056	5176	5174	-2	39930	39932	2
1745309024.583084383	5173	5172	-1	39934	39935	1
1745309028.545028892	5175	5174	-1	39933	39934	1
1745309032.565031470	5173	5170	-3	39935	39938	3
1745309036.233032664	5173	5171	-2	39935	39937	2
1745309040.395151367	5171	5173	2	39938	39936	-2
1745309044.231043634	5170	5175	5	39939	39934	-5
1745309048.073080720	5178	5179	1	39933	39932	-1
1745309052.026048266	5181	5180	-1	39930	39931	1
1745309055.668036846	5180	5182	2	39931	39930	-1
1745309058.967025277	5179	5182	3	39933	39930	-3
1745309062.253041859	5181	5177	-4	39931	39935	4
1745309066.186021050	5177	5178	1	39935	39934	-1
1745309070.166026320	5179	5177	-2	39933	39935	2
1745309073.952032417	5176	5175	-1	39936	39937	1
1745309077.908025642	5176	5175	-1	39936	39962	26
1745309081.665504278	5177	5177	0	39960	39960	0
1745309085.472266196	5177	5177	0	39960	39960	0
1745309089.572520878	5177	5178	1	39960	39959	-1
1745309093.354093827	5178	5177	-1	39960	39961	1
1745309096.983046932	5178	5179	1	39960	39978	18
1745309100.294053477	5177	5177	0	39980	39981	1
1745309104.062048804	5172	5172	0	39986	39986	0
1745309108.054122085	5171	5170	-1	39987	39988	1
1745309111.813048551	5168	5168	0	40012	40012	0
1745309115.950029184	5168	5168	0	40012	40012	0
1745309119.728048133	5166	5167	1	40015	40014	-1
1745309123.472020930	5168	5167	-1	40013	40031	18
1745309127.726019332	5167	5167	0	40032	40032	0
1745309132.072045486	5167	5168	1	40032	40032	0
1745309135.942052812	5167	5166	-1	40033	40034	1
1745309140.016321920	5167	5165	-2	40033	40035	2
1745309144.066049110	5165	5166	1	40035	40034	-1
1745309148.393033118	5167	5166	-1	40033	40034	1
1745309152.586040039	5165	5165	0	40035	40035	0
1745309156.702021839	5164	5163	-1	40036	40037	1
1745309160.617037233	5161	5162	1	40039	40039	0
1745309164.811038397	5162	5164	2	40039	40037	-2
1745309169.008731744	5162	5161	-1	40039	40040	1
1745309173.101025101	5160	5161	1	40041	40040	-1
1745309177.251044090	5161	5160	-1	40040	40041	1
1745309181.822044232	5157	5158	1	40044	40043	-1
1745309185.903030272	5158	5158	0	40043	40043	0
1745309190.111066145	5156	5159	3	40045	40043	-2
1745309194.551034719	5159	5160	1	40043	40042	-1
1745309198.189073765	5160	5161	1	40042	40041	-1
1745309201.814049160	5159	5159	0	40043	40043	0
1745309205.566068909	5160	5164	4	40042	40040	-2
1745309209.753038447	5164	5165	1	40040	40039	-1
1745309213.752025570	5165	5164	-1	40039	40040	1
1745309218.422042689	5164	5163	-1	40040	40041	1
1745309222.934036268	5163	5163	0	40041	40041	0
1745309227.639047065	5164	5162	-2	40040	40042	2
1745309231.648028822	5163	5163	0	40041	40042	1
1745309235.640032113	5158	5158	0	40048	40048	0
1745309239.833027708	5158	5160	2	40048	40047	-1
1745309243.820041457	5159	5159	0	40048	40048	0
1745309247.942028251	5158	5157	-1	40049	40050	1
1745309251.279045095	5156	5155	-1	40052	40053	1
1745309254.883053148	5155	5155	0	40055	40055	0
1745309258.830049001	5156	5154	-2	40060	40062	2
1745309262.596029663	5153	5151	-2	40063	40065	2
1745309266.662032121	5149	5143	-6	40073	40079	6
1745309270.703020657	5143	5142	-1	40079	40081	2
1745309274.562043258	5143	5139	-4	40082	40086	4
1745309278.566036785	5135	5131	-4	40116	40121	5
1745309282.420028544	5130	5135	5	40124	40119	-5
1745309286.106023894	5133	5133	0	40123	40124	1
1745309289.993048577	5137	5132	-5	40123	40128	5
1745309294.566023187	5129	5134	5	40134	40129	-5
1745309298.672049731	5138	5140	2	40132	40130	-2
1745309302.210053068	5138	5136	-2	40134	40136	2
1745309305.755038878	5139	5140	1	40136	40135	-1
1745309308.593033831	5141	5145	4	40134	40130	-4
1745309311.487021264	5141	5143	2	40137	40152	15
1745309314.710058390	5138	5134	-4	40157	40161	4
1745309318.764030348	5137	5138	1	40158	40157	-1
1745309322.621021661	5138	5141	3	40167	40164	-3
1745309326.237068208	5145	5143	-2	40160	40162	2
1745309330.155052634	5145	5145	0	40160	40160	0
1745309333.693053795	5150	5145	-5	40156	40161	5
1745309337.415052810	5145	5144	-1	40161	40162	1
1745309341.024027383	5147	5146	-1	40160	40161	1
1745309344.613965708	5144	5143	-1	40163	40164	1
1745309348.119037373	5146	5147	1	40162	40161	-1
1745309351.772035996	5146	5148	2	40162	40160	-2
1745309355.883028499	5155	5154	-1	40153	40154	1
1745309359.795046416	5158	5161	3	40174	40171	-3
1745309363.440040203	5163	5164	1	40170	40169	-1
1745309367.280038429	5166	5168	2	40167	40165	-2
1745309370.951096505	5171	5169	-2	40162	40164	2
1745309374.858025019	5168	5168	0	40165	40167	2
1745309378.701026107	5166	5166	0	40169	40169	0
1745309382.622033391	5163	5164	1	40196	40195	-1
