1744198553.873519091	44	44	0	1443	1443	0
1744198558.426610077	401	805	404	3035	7294	4259
1744198562.300691173	805	804	-1	7294	7325	31
1744198565.679805873	813	1021	208	7333	8094	761
1744198569.614845888	1025	1147	122	8108	8461	353
1744198573.095040858	1147	1220	73	8483	8829	346
1744198576.931468397	1220	1320	100	8832	9125	293
1744198580.551020967	1320	1346	26	9125	9167	42
1744198584.499376296	1346	1394	48	9171	9332	161
1744198588.322403556	1395	1426	31	9335	9877	542
1744198592.278342756	1423	1431	8	9901	10195	294
1744198595.966564216	1431	1527	96	10195	10439	244
1744198600.102387097	1528	1615	87	10444	10804	360
1744198604.229386607	1615	1691	76	10804	11226	422
1744198607.757454557	1690	1691	1	11228	11237	9
1744198612.110074066	1693	1710	17	11236	11276	40
1744198616.467077697	1711	1794	83	11277	11576	299
1744198620.586419752	1795	1864	69	11580	12165	585
1744198754.753783875	0	0	0	0	0	0
1744198759.281683958	392	796	404	3043	7302	4259
1744198762.965706413	796	795	-1	7302	7333	31
1744198766.486678253	813	1039	226	7332	8075	743
1744198770.539208468	1041	1162	121	8098	8492	394
1744198774.288192351	1162	1300	138	8492	8860	368
1744198777.918880552	1300	1364	64	8873	9218	345
1744198785.421897571	1365	1411	46	9219	9523	304
1744198789.702500290	1411	1426	15	9525	9722	197
1744198793.973662778	1426	1438	12	9724	9728	4
1744198798.833627543	1438	1449	11	9728	9742	14
1744198803.157182496	1449	1456	7	9743	10042	299
1744198807.301702519	1456	1467	11	10042	10225	183
1744198811.489065811	1467	1536	69	10226	10407	181
1744198816.153856850	1536	1626	90	10407	10795	388
1744198820.363213547	1625	1685	60	10797	11144	347
1744198824.805382384	1685	1766	81	11146	11644	498
1744198829.485914344	1766	1808	42	11647	11757	110
1744198834.490774185	1808	1829	21	11769	11841	72
1744198839.284838525	1828	1910	82	11843	12294	451
1744198843.948027272	1909	2008	99	12295	13064	769
1744198848.983720583	2008	2079	71	13066	13468	402
1744199264.475022164	0	0	0	0	0	0
1744199268.257503819	0	469	469	0	5785	5785
1744199273.821023111	513	502	-11	7691	7869	178
1744199277.552026516	991	1029	38	11754	11837	83
1744199281.347025411	1093	1151	58	12073	12193	120
1744199285.025024192	1151	1177	26	12193	12266	73
1744199288.160063172	1192	1181	-11	12304	12436	132
1744199291.919044418	1213	1235	22	12541	12607	66
1744199295.828918095	1233	1265	32	12655	12742	87
1744199299.255032219	1291	1324	33	12870	12918	48
1744199302.741043418	1345	1368	23	12999	13092	93
1744199306.475042485	1393	1432	39	13225	13248	23
1744199309.976051616	1459	1483	24	13320	13414	94
1744199313.698030372	1502	1493	-9	13583	13651	68
1744199317.225931069	1526	1538	12	13896	14010	114
1744199320.412050667	1538	1555	17	14010	14078	68
1744199323.696062769	1571	1592	21	14163	14273	110
1744199327.701819396	1624	1637	13	14448	14521	73
1744199331.129031802	1658	1679	21	14592	14709	117
1744199334.184675068	1694	1713	19	14850	14928	78
1744199337.593039196	1726	1750	24	14983	15072	89
1744199340.853032069	1757	1783	26	15134	15182	48
1744199343.943059713	1787	1815	28	15211	15274	63
1744199347.287039843	1826	1840	14	15347	15373	26
1744199350.385029504	1845	1857	12	15404	15493	89
1744199353.815049849	1892	1910	18	15611	15660	49
1744199356.991026987	1910	1934	24	15660	15730	70
1744199360.127035363	1953	1969	16	15762	15822	60
1744199363.282025344	1982	2013	31	15838	15906	68
1744199366.444040136	2024	2047	23	15919	15936	17
1744199369.750035497	2046	2058	12	15963	15980	17
1744199373.445574518	2060	2066	6	15992	16001	9
1744199376.678054740	2073	2077	4	16015	16027	12
1744199379.888032462	2083	2088	5	16058	16065	7
1744199383.429024980	2088	2102	14	16065	16063	-2
1744199386.824054950	2104	2115	11	16079	16083	4
1744199390.407025128	2123	2134	11	16097	16105	8
1744199393.921037189	2140	2152	12	16142	16144	2
1744199397.154035893	2158	2162	4	16157	16169	12
1744199400.553120967	2174	2182	8	16168	16179	11
1744199403.776049000	2185	2186	1	16191	16205	14
1744199407.884057849	2190	2179	-11	16216	16241	25
1744199411.948035839	2185	2185	0	16249	16262	13
1744199415.562027771	2184	2190	6	16304	16318	14
1744199419.041592092	2195	2220	25	16332	16324	-8
1744199422.411081380	2229	2234	5	16333	16354	21
1744199425.685525250	2234	2238	4	16374	16385	11
1744199428.886049370	2244	2256	12	16412	16435	23
1744199432.169057612	2262	2272	10	16442	16447	5
1744199435.579023190	2277	2280	3	16447	16460	13
1744199439.511048409	2284	2294	10	16474	16473	-1
1744199442.955045529	2297	2308	11	16496	16525	29
1744199446.662553510	2312	2317	5	16523	16530	7
1744199450.031043465	2319	2317	-2	16534	16546	12
1744199453.218064386	2315	2318	3	16551	16554	3
1744199456.453035683	2319	2322	3	16556	16565	9
1744199460.049028239	2327	2328	1	16570	16578	8
1744199463.735033887	2328	2330	2	16586	16587	1
1744199467.232067233	2329	2332	3	16604	16602	-2
1744199471.444043040	2332	2330	-2	16602	16609	7
1744199474.995044461	2329	2332	3	16639	16640	1
1744199479.094026427	2333	2332	-1	16651	16660	9
1744199482.682022045	2332	2329	-3	16660	16665	5
1744199486.284999517	2329	2332	3	16702	16701	-1
1744199489.652026270	2330	2328	-2	16713	16718	5
1744199493.403027609	2324	2316	-8	16751	16764	13
1744199496.869045176	2319	2314	-5	16779	16786	7
1744199500.810038199	2318	2313	-5	16793	16803	10
1744199504.596047203	2313	2311	-2	16808	16812	4
1744199508.619031733	2313	2317	4	16815	16812	-3
1744199512.776051206	2322	2322	0	16808	16809	1
1744199517.070037874	2321	2323	2	16810	16809	-1
1744199521.582038734	2325	2327	2	16810	16809	-1
1744199525.087757993	2328	2336	8	16813	16807	-6
1744199528.650036297	2337	2329	-8	16821	16829	8
1744199532.331044029	2327	2305	-22	16832	16854	22
1744199535.987041639	2309	2331	22	16851	16830	-21
1744199539.752044890	2328	2347	19	16841	16822	-19
1744199543.641039015	2356	2350	-6	16817	16823	6
1744199547.105061018	2350	2340	-10	16823	16834	11
1744199550.933021342	2335	2330	-5	16839	16844	5
1744199554.488096282	2332	2325	-7	16846	16853	7
1744199558.358040558	2325	2321	-4	16853	16859	6
1744199561.784051739	2323	2313	-10	16858	16872	14
1744199565.003131716	2313	2310	-3	16872	16875	3
1744199568.113035105	2306	2304	-2	16883	16886	3
1744199571.325061065	2301	2302	1	16889	16888	-1
1744199574.611030578	2303	2309	6	16887	16881	-6
1744199577.749086510	2308	2317	9	16882	16873	-9
1744199580.974040305	2316	2325	9	16875	16866	-9
1744199584.208032123	2326	2331	5	16866	16880	14
1744199587.410049672	2331	2330	-1	16880	16881	1
1744199590.953644916	2333	2341	8	16879	16871	-8
1744199594.159029415	2341	2352	11	16891	16880	-11
1744199597.541047626	2352	2356	4	16880	16876	-4
1744199600.594045980	2358	2353	-5	16876	16881	5
1744199603.391052264	2358	2358	0	16876	16876	0
1744199606.696051867	2365	2359	-6	16870	16876	6
1744199609.708038285	2359	2353	-6	16876	16882	6
1744199612.885528232	2356	2355	-1	16896	16921	25
1744199616.174037784	2355	2353	-2	16921	16923	2
1744199619.272044384	2342	2340	-2	16934	16936	2
1744199622.809567111	2338	2339	1	16938	16937	-1
1744199626.363980337	2339	2343	4	16937	16933	-4
1744199630.236039743	2339	2318	-21	16947	16968	21
1744199633.944037457	2312	2313	1	16974	16974	0
1744199636.982058704	2310	2316	6	16977	16971	-6
1744199640.089190698	2318	2319	1	16969	16992	23
1744199643.799037801	2321	2323	2	16990	16988	-2
1744199647.317620945	2325	2331	6	16986	16980	-6
1744199651.272087999	2331	2337	6	16980	16998	18
1744199655.193058098	2344	2346	2	16995	16993	-2
1744199658.702032781	2346	2349	3	16993	16990	-3
1744199662.626045741	2348	2345	-3	16991	16994	3
1744199667.132026419	2345	2350	5	16995	16990	-5
1744199671.162046788	2347	2349	2	16993	16992	-1
1745064597.838327455	0	0	0	0	0	0
1745064600.757568077	0	526	526	0	4356	4356
1745064603.845338946	813	812	-1	7297	7328	31
1745064608.041919030	819	1036	217	7383	8184	801
1745064611.832899411	1036	1164	128	8184	8555	371
1745064615.883261582	1184	1325	141	8701	9011	310
1745064619.612803127	1417	1449	32	9855	9925	70
1745064623.895475056	1449	1491	42	9925	10081	156
1745064628.090670087	1549	1585	36	10333	10928	595
1745064632.600937580	1699	1714	15	11253	11674	421
1745064637.140097448	1762	1788	26	12017	12223	206
1745064642.184103817	1831	1945	114	12574	12851	277
1745064646.730783876	2058	2114	56	13232	13440	208
1745064651.843901484	2128	2164	36	13447	13889	442
1745064655.895268532	2182	2214	32	14057	14107	50
1745064660.726756863	2289	2304	15	14425	14430	5
1745064665.244833583	2352	2391	39	14943	15086	143
1745064669.679312421	2438	2509	71	15497	15879	382
1745064674.270343077	2544	2611	67	16208	16564	356
1745064679.120442722	2638	2753	115	16613	17425	812
1745064684.791520056	2766	2819	53	17551	17813	262
1745064690.462656581	2844	2905	61	18068	18017	-51
1745064696.180068144	2941	2967	26	18152	18176	24
